_id,jobid,position,location,company,remote,status,description,joburl,category,subcategory,tags
1,cd1eaa85-3a21-4bf3-8f33-07f3a7181ef7,3D Artist ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/cd1eaa85-3a21-4bf3-8f33-07f3a7181ef7,Art,Art,tags
2,2e4d7fda-6576-4f51-8a60-224b6683dd58,Art Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/2e4d7fda-6576-4f51-8a60-224b6683dd58,Manager,Art,tags
3,a16c6567-f1df-464d-b7f5-a8c0bc1a3b49,Art Manager ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/a16c6567-f1df-464d-b7f5-a8c0bc1a3b49,Manager,Art,tags
4,a45bb4e5-9bd1-4810-88c6-2e144e1b7ca3,Concept Artist ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/a45bb4e5-9bd1-4810-88c6-2e144e1b7ca3,Art,Art,tags
5,1dd60179-fc58-4a9d-b3e1-236fce938c1f,Concept Artist ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/1dd60179-fc58-4a9d-b3e1-236fce938c1f,Art,Art,tags
6,30be24f9-a2b7-4037-8ada-65d08bd832a3,Senior 3D Artist ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/30be24f9-a2b7-4037-8ada-65d08bd832a3,Art,Art,tags
7,3a8d110e-aaf1-4048-adc1-1e07d74df82a,Senior Environment Artist - Unreal Engine ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/3a8d110e-aaf1-4048-adc1-1e07d74df82a,Art,Unreal Engine,tags
8,69ca5658-e845-466f-8406-57353f03b2fc,Senior Environment Artist - Unreal Engine ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/69ca5658-e845-466f-8406-57353f03b2fc,Art,Unreal Engine,tags
9,fbe74181-93f3-47fb-8b04-cfcefc617415,Senior Environment Artist - Unreal Engine ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/fbe74181-93f3-47fb-8b04-cfcefc617415,Art,Unreal Engine,tags
10,126f172d-bf5f-4c01-ac84-8dfc7c08770c,Account Executive ,Remote,na,True,True,na,https://jobs.lever.co/rw1/126f172d-bf5f-4c01-ac84-8dfc7c08770c,Business,Business Development,tags
11,bcbb3b64-e700-4c74-90d8-14e4df926735,Account Executive ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/bcbb3b64-e700-4c74-90d8-14e4df926735,Business,Business Development,tags
12,b6846e95-0858-40de-af32-3d9763a5620d,Account Executive ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/b6846e95-0858-40de-af32-3d9763a5620d,Business,Business Development,tags
13,ee19a926-bcb9-4674-8c22-794e126dd2b2,Business Development Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/ee19a926-bcb9-4674-8c22-794e126dd2b2,Business,Business Development,tags
14,6a02321f-9cfb-4575-8fbf-ca527fe309cd,Business Development Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/6a02321f-9cfb-4575-8fbf-ca527fe309cd,Business,Business Development,tags
15,b9f3f93d-2e28-4796-a7c0-b39c7d0f1f1c,Business Development Associate ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/b9f3f93d-2e28-4796-a7c0-b39c7d0f1f1c,Business,Business Development,tags
16,796cc014-a9b3-40fc-b312-7f58340dbe8e,Business Development Associate ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/796cc014-a9b3-40fc-b312-7f58340dbe8e,Business,Business Development,tags
17,8d8f7a86-ac84-44d5-9746-483bd8baefeb,Sales Intelligence Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/8d8f7a86-ac84-44d5-9746-483bd8baefeb,Business,Business Development,tags
18,7faa2a58-63b5-4826-882c-91295d8c21ab,Sales Intelligence Associate ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/7faa2a58-63b5-4826-882c-91295d8c21ab,Business,Business Development,tags
19,f9d0bc18-4966-45f8-950b-bbe1da77b11d,Commercial Strategy Intern ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/f9d0bc18-4966-45f8-950b-bbe1da77b11d,Commercial,Operations,tags
20,672c91dd-2ac2-472b-85d5-3bf9ff55a10f,Commercial Strategy Intern ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/672c91dd-2ac2-472b-85d5-3bf9ff55a10f,Commercial,Operations,tags
21,a224c3bf-61bb-46bc-b035-dd042aa7aa34,Key Account Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/a224c3bf-61bb-46bc-b035-dd042aa7aa34,Manager,Operations,tags
22,de11d85f-5c5e-44c9-80ce-36d06749845e,Key Account Manager ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/de11d85f-5c5e-44c9-80ce-36d06749845e,Manager,Operations,tags
23,6d7133a5-3a91-4c50-ba53-ee0452130d0a,VR Background Actor ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/6d7133a5-3a91-4c50-ba53-ee0452130d0a,Commercial,VR,tags
24,f77bc39d-cf0c-4a45-bea0-cedce4d98106,Junior Unreal Engine Developer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/f77bc39d-cf0c-4a45-bea0-cedce4d98106,Developer,Unreal Engine,tags
25,e12da11f-fe5c-4359-bce4-bce6ee7123f6,Junior Unreal Engine Developer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/e12da11f-fe5c-4359-bce4-bce6ee7123f6,Developer,Unreal Engine,tags
26,b2f6102f-bc1f-4f4a-88d1-610109b1eaa2,Junior Unreal Engine Developer ,Remote,na,True,True,na,https://jobs.lever.co/rw1/b2f6102f-bc1f-4f4a-88d1-610109b1eaa2,Developer,Unreal Engine,tags
27,c2646c11-e78e-481c-a600-93901b3579bf,Lead Unreal Engine Developer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/c2646c11-e78e-481c-a600-93901b3579bf,Developer,Unreal Engine,tags
28,6c954fd1-8c24-4168-a96d-b1e37d2207b1,Lead Unreal Engine Developer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/6c954fd1-8c24-4168-a96d-b1e37d2207b1,Developer,Unreal Engine,tags
29,ee5c68ef-e04c-4bbf-8861-02a1e71d70a2,Lead Unreal Engine Developer ,Remote,na,True,True,na,https://jobs.lever.co/rw1/ee5c68ef-e04c-4bbf-8861-02a1e71d70a2,Developer,Unreal Engine,tags
30,5d6f3180-cd02-48d2-b8de-f1277a0ab6ff,Senior Unreal Engine Developer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/5d6f3180-cd02-48d2-b8de-f1277a0ab6ff,Developer,Unreal Engine,tags
31,a43ae183-7a1a-4bb6-8d2e-563d2178b94f,Senior Unreal Engine Developer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/a43ae183-7a1a-4bb6-8d2e-563d2178b94f,Developer,Unreal Engine,tags
32,a5bc398d-8346-4d88-975e-cdfe950b74e3,Senior Unreal Engine Developer ,Remote,na,True,True,na,https://jobs.lever.co/rw1/a5bc398d-8346-4d88-975e-cdfe950b74e3,Developer,Unreal Engine,tags
33,3860a607-bdd0-44f3-b2ee-0481c3d88208,Unreal Engine Developer - Blueprints ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/3860a607-bdd0-44f3-b2ee-0481c3d88208,Developer,Unreal Engine,tags
34,e4cf0b33-c262-4f25-9139-2d335478f8f6,Unreal Engine Developer - Blueprints ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/e4cf0b33-c262-4f25-9139-2d335478f8f6,Developer,Unreal Engine,tags
35,ac44fcd9-ec9c-492b-b8ff-1abe04468f50,Unreal Engine Developer - Blueprints ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/ac44fcd9-ec9c-492b-b8ff-1abe04468f50,Developer,Unreal Engine,tags
36,4d929cf3-b4dd-4dfa-9ba1-6b5b730d3a5c,Unreal Engine Developer - Blueprints ,Remote,na,True,True,na,https://jobs.lever.co/rw1/4d929cf3-b4dd-4dfa-9ba1-6b5b730d3a5c,Developer,Unreal Engine,tags
37,e20c88a9-5038-476e-85b0-9f5084726706,Customer Success Associate,Austin,na,False,True,na,https://jobs.lever.co/rw1/e20c88a9-5038-476e-85b0-9f5084726706,Management,Customer,tags
38,11fa3a40-fd74-443c-8c9a-2b9a5d39ab51,Customer Success Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/11fa3a40-fd74-443c-8c9a-2b9a5d39ab51,Management,Customer,tags
39,94a9beca-ec88-43ea-abe5-48a3b031409d,Customer Success Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/94a9beca-ec88-43ea-abe5-48a3b031409d,Management,Customer,tags
40,0d73e123-249b-4e45-971a-38ed0c560527,Customer Success Associate ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/0d73e123-249b-4e45-971a-38ed0c560527,Management,Customer,tags
41,e78bca2f-bc4b-4094-a85f-eacb78c44c0d,Customer Success Manager,Austin,na,False,True,na,https://jobs.lever.co/rw1/e78bca2f-bc4b-4094-a85f-eacb78c44c0d,Manager,Customer,tags
42,483dc29a-f23b-4969-afa6-499d1a5e5af7,Customer Success Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/483dc29a-f23b-4969-afa6-499d1a5e5af7,Manager,Customer,tags
43,4290b87a-a471-42b4-a6e4-77c9bc2ee71a,Customer Success Manager ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/4290b87a-a471-42b4-a6e4-77c9bc2ee71a,Manager,Customer,tags
44,10a05da6-6cdb-4bc4-b879-3fdea5d71fdb,Instructional Designer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/10a05da6-6cdb-4bc4-b879-3fdea5d71fdb,Management,Customer,tags
45,d42f3a86-3fd9-41a7-a958-2668c260f6a7,Lead Customer Success Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/d42f3a86-3fd9-41a7-a958-2668c260f6a7,Manager,Customer,tags
46,54accaba-35aa-4eec-a690-50dde18932f1,Lead Customer Success Manager ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/54accaba-35aa-4eec-a690-50dde18932f1,Manager,Customer,tags
47,9cfb96e2-cec5-4287-b18c-b30d0434c179,Project Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/9cfb96e2-cec5-4287-b18c-b30d0434c179,Manager,Customer,tags
48,4e539c15-2af5-44a2-8c5d-fcebb11770dd,Project Manager ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/4e539c15-2af5-44a2-8c5d-fcebb11770dd,Manager,Customer,tags
49,17e360d3-6b40-44de-a7a4-2c6595c0d7a2,Junior Designer - AR/VR ,Remote,na,True,True,na,https://jobs.lever.co/rw1/17e360d3-6b40-44de-a7a4-2c6595c0d7a2,Art,VR,tags
50,31bcf3b9-2a66-4684-9465-1bc5ce762c04,Junior Designer - AR/VR ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/31bcf3b9-2a66-4684-9465-1bc5ce762c04,Art,VR,tags
51,1d111084-e86a-4957-875d-8d78a1b62181,Junior Designer - AR/VR ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/1d111084-e86a-4957-875d-8d78a1b62181,Art,VR,tags
52,80c935ea-c398-48b0-bbf0-6f4a32cba42f,Senior Designer - AR/VR ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/80c935ea-c398-48b0-bbf0-6f4a32cba42f,Art,VR,tags
53,8e5f0d48-1f50-4b1e-987f-071e107b11a1,Senior Designer - AR/VR ,Remote,na,True,True,na,https://jobs.lever.co/rw1/8e5f0d48-1f50-4b1e-987f-071e107b11a1,Art,VR,tags
54,aedae831-970a-4683-9ecb-012c0c5b4747,Senior Designer - AR/VR ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/aedae831-970a-4683-9ecb-012c0c5b4747,Art,VR,tags
55,6620a018-9aa4-446d-aaa9-880088ee0ccb,Junior Talent Acquisition Representative ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/6620a018-9aa4-446d-aaa9-880088ee0ccb,Human Resource,Human Resource,tags
56,18527121-2bc9-467d-8e59-c66acf7c39b1,People & Talent Development Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/18527121-2bc9-467d-8e59-c66acf7c39b1,Manager,Human Resource,tags
57,434f9427-cbc3-4895-840b-c375c1112f1e,Senior Recruiter ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/434f9427-cbc3-4895-840b-c375c1112f1e,Human Resource,Recruiting,tags
58,98b9fce5-faf5-479c-ac53-99d6845e86db,Senior Recruiter ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/98b9fce5-faf5-479c-ac53-99d6845e86db,Human Resource,Recruiting,tags
59,1298448b-3133-4ae3-812d-92badad81a11,Talent Acquisition Intelligence Associate ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/1298448b-3133-4ae3-812d-92badad81a11,Human Resource,Human Resource,tags
60,e93ab3aa-0d63-4a57-a0a0-16ab04e99f9d,Talent Acquisition Intelligence Associate ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/e93ab3aa-0d63-4a57-a0a0-16ab04e99f9d,Human Resource,Human Resource,tags
61,f0cc70e8-6ccb-4171-b0a6-75056a66cd5a,Talent Acquisition Intelligence Specialist ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/f0cc70e8-6ccb-4171-b0a6-75056a66cd5a,Human Resource,Human Resource,tags
62,429203c6-96e5-4475-9a34-b4930566b5fe,Talent Acquisition Intelligence Specialist ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/429203c6-96e5-4475-9a34-b4930566b5fe,Human Resource,Human Resource,tags
63,324c1f18-294a-47c0-a75f-60b3e92d5ebb,Talent Acquisition Intelligence Specialist ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/324c1f18-294a-47c0-a75f-60b3e92d5ebb,Human Resource,Human Resource,tags
64,9aa9b225-ed0a-460a-ac00-b324bbbdfe4b,Talent Acquisition Representative ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/9aa9b225-ed0a-460a-ac00-b324bbbdfe4b,Human Resource,Human Resource,tags
65,97e47aab-4b82-44fa-82d1-36bf02b67f48,Talent Acquisition Representative ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/97e47aab-4b82-44fa-82d1-36bf02b67f48,Human Resource,Human Resource,tags
66,95624087-0d5d-4ace-9b51-d61deb8699ad,Junior IT Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/95624087-0d5d-4ace-9b51-d61deb8699ad,Engineering,Operations,tags
67,ad8e5bc1-f841-48f5-874c-636f010939c1,Legal Counsel ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/ad8e5bc1-f841-48f5-874c-636f010939c1,Operations,Operations,tags
68,5a8e6d1e-fa13-41ec-830d-b1fe39b732b3,Legal Counsel ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/5a8e6d1e-fa13-41ec-830d-b1fe39b732b3,Operations,Operations,tags
69,2990372f-ec27-43d0-a4bd-d8b464220592,Office Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/2990372f-ec27-43d0-a4bd-d8b464220592,Manager,Operations,tags
70,ae8dcb32-f35a-4bb5-9a6b-1f8f50eac723,Security Operations Analyst ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/ae8dcb32-f35a-4bb5-9a6b-1f8f50eac723,Operations,Operations,tags
71,530b13fe-a074-412b-aedc-0b755e86824b,Junior Producer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/530b13fe-a074-412b-aedc-0b755e86824b,Production,Product,tags
72,238fbee7-a6a4-47d1-a943-ac0767021a67,Junior Producer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/238fbee7-a6a4-47d1-a943-ac0767021a67,Production,Product,tags
73,bc1beba4-dd86-4405-b8e2-61adb62e1bfb,Producer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/bc1beba4-dd86-4405-b8e2-61adb62e1bfb,Production,Product,tags
74,3aad87fa-e056-405e-81be-2b730118437f,Producer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/3aad87fa-e056-405e-81be-2b730118437f,Production,Product,tags
75,029eef3c-bb4a-424a-a7d4-e47f0c601379,Production Assistant ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/029eef3c-bb4a-424a-a7d4-e47f0c601379,Production,Product,tags
76,d7723161-4b00-415b-9597-2da88350b4c3,Senior Producer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/d7723161-4b00-415b-9597-2da88350b4c3,Production,Product,tags
77,6b9683b2-4a06-4ff7-bf7f-4c269690ccd0,Senior Producer ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/6b9683b2-4a06-4ff7-bf7f-4c269690ccd0,Production,Product,tags
78,416f751e-4e61-4eae-bb00-914f2fd3f0cc,Senior Producer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/416f751e-4e61-4eae-bb00-914f2fd3f0cc,Production,Product,tags
79,227fca38-df8d-47e6-81c3-b8bdb4c95315,AR Programmer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/227fca38-df8d-47e6-81c3-b8bdb4c95315,Engineering,AR,tags
80,d5524d74-a7f4-4fc8-8a33-700e9ca43149,Associate Product Manager ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/d5524d74-a7f4-4fc8-8a33-700e9ca43149,Manager,Product,tags
81,42d03859-d79a-4a77-ba69-3381b473bdf3,Frontend Engineer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/42d03859-d79a-4a77-ba69-3381b473bdf3,Engineering,Frontend,tags
82,4b4ce522-7ea8-44b6-a6c1-bdf0e04a3eac,Frontend Engineer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/4b4ce522-7ea8-44b6-a6c1-bdf0e04a3eac,Engineering,Frontend,tags
83,41a53e2d-1f4b-43b5-85f7-16ba466e94ce,Senior Backend Engineer - Augmented Reality ,Remote,na,True,True,na,https://jobs.lever.co/rw1/41a53e2d-1f4b-43b5-85f7-16ba466e94ce,Engineering,Backend,tags
84,c4c18e28-15a2-4118-9617-590a29d99147,Senior Backend Engineer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/c4c18e28-15a2-4118-9617-590a29d99147,Engineering,Backend,tags
85,a5ea39bd-5fca-415e-baf3-293ac20d7509,Senior Backend Engineer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/a5ea39bd-5fca-415e-baf3-293ac20d7509,Engineering,Backend,tags
86,0213e6b9-21fd-4d17-9149-dbccbd9bd366,Senior Backend Engineer ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/0213e6b9-21fd-4d17-9149-dbccbd9bd366,Engineering,Backend,tags
87,76f311ee-2c79-4252-84d6-bdc78d134c72,Senior DevOps Engineer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/76f311ee-2c79-4252-84d6-bdc78d134c72,Engineering,Operations,tags
88,021c4d92-e150-4649-8c5b-5c54fdeddee1,Senior DevOps Engineer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/021c4d92-e150-4649-8c5b-5c54fdeddee1,Engineering,Operations,tags
89,825d571e-3724-4c96-bba8-a6bd312f2dab,Senior DevOps Engineer ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/825d571e-3724-4c96-bba8-a6bd312f2dab,Engineering,Operations,tags
90,3c9ab99d-d324-4ad3-83e2-db8b4ad7888a,Senior Frontend Engineer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/3c9ab99d-d324-4ad3-83e2-db8b4ad7888a,Engineering,Frontend,tags
91,06192576-cb52-4d07-bcf3-9791c9ddabac,Senior Frontend Engineer ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/06192576-cb52-4d07-bcf3-9791c9ddabac,Engineering,Frontend,tags
92,44fe4a69-ad73-4d51-aa44-df93dcb0cbd2,Senior Frontend Engineer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/44fe4a69-ad73-4d51-aa44-df93dcb0cbd2,Engineering,Frontend,tags
93,dc5138b3-1051-434e-a0d8-dc0096e5d0a1,Senior Unreal Engineer - Augmented Reality ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/dc5138b3-1051-434e-a0d8-dc0096e5d0a1,Engineering,Unreal Engine,tags
94,67855169-ef64-424a-a1fb-893108936b8f,Senior Unreal Engineer - Augmented Reality ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/67855169-ef64-424a-a1fb-893108936b8f,Engineering,Unreal Engine,tags
95,b85ed602-bf9d-4c3b-904a-d2c478563221,Technical Director - Content Creation ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/b85ed602-bf9d-4c3b-904a-d2c478563221,Director,Content Creation,tags
96,54b45567-3467-4d84-bca9-efe72fe77bc9,Technical Director - Content Creation ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/54b45567-3467-4d84-bca9-efe72fe77bc9,Director,Content Creation,tags
97,4e7d17f8-773c-4212-8df6-a6e2347c3870,Technical Director - VR Software ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/4e7d17f8-773c-4212-8df6-a6e2347c3870,Director,Software,tags
98,da5415ef-56c9-4222-82c6-f65df4255d5f,Technical Director - VR Software ,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/da5415ef-56c9-4222-82c6-f65df4255d5f,Director,Software,tags
99,ca4466d1-3eaa-44fe-a819-5c62e3cab4ae,Technical Director – Content Creation ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/ca4466d1-3eaa-44fe-a819-5c62e3cab4ae,Director,Content Creation,tags
100,95e1f284-4f8b-4e1f-bf7f-813aed483742,Technical Director – VR Software ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/95e1f284-4f8b-4e1f-bf7f-813aed483742,Director,Software,tags
101,7d8ff5cf-ccee-4b2d-84b3-a418b10f8bb2,Unreal Engineer - UE4/C++ Programming,Bangalore,na,False,True,na,https://jobs.lever.co/rw1/7d8ff5cf-ccee-4b2d-84b3-a418b10f8bb2,Engineering,Unreal Engine,tags
102,1a9509b1-5214-462c-929f-a564be13d464,Unreal Engineer ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/1a9509b1-5214-462c-929f-a564be13d464,Engineering,Unreal Engine,tags
103,0ed3fcd8-1445-45c2-b736-57d57c5cf8c8,Unreal Engineer ,Remote,na,True,True,na,https://jobs.lever.co/rw1/0ed3fcd8-1445-45c2-b736-57d57c5cf8c8,Engineering,Unreal Engine,tags
104,e180b4fd-227f-4b34-93da-ca427149c3c0,Unreal Engineer ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/e180b4fd-227f-4b34-93da-ca427149c3c0,Engineering,Unreal Engine,tags
105,c3ff0899-b22a-49cd-80e7-4d0fc1f15778,Junior QA Tester ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/c3ff0899-b22a-49cd-80e7-4d0fc1f15778,QA,Quality Assurance,tags
106,bebc4b35-7084-4190-9b65-32748a401ab0,Junior QA Tester ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/bebc4b35-7084-4190-9b65-32748a401ab0,QA,Quality Assurance,tags
107,c6d9678f-1647-4137-b8e0-e12cda1f9696,Senior QA Tester - Gaming / VR ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/c6d9678f-1647-4137-b8e0-e12cda1f9696,QA,VR,tags
108,5bb08e73-6b45-4b00-bac2-28e7f789ba53,Senior QA Tester - Gaming / VR ,Berlin,na,False,True,na,https://jobs.lever.co/rw1/5bb08e73-6b45-4b00-bac2-28e7f789ba53,QA,VR,tags
109,4601acd3-be83-48e0-87cf-d835f117fede,Virtual & Augmented Reality Testing - Working Student ,Freiburg,na,False,True,na,https://jobs.lever.co/rw1/4601acd3-be83-48e0-87cf-d835f117fede,QA,Quality Assurance,tags
110,31254ce7-aee9-4664-9f66-29dd3eac609a,Customer Success Manager,London,na,False,True,na,https://jobs.lever.co/nylas/31254ce7-aee9-4664-9f66-29dd3eac609a,Manager,Customer,tags
111,35d20881-0582-4994-962d-4541b63bb067,Customer Success Manager,"New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/35d20881-0582-4994-962d-4541b63bb067,Manager,Customer,tags
112,65ea33d9-8f69-48f3-81c5-922d1ff087bb,Customer Success Manager,"Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/65ea33d9-8f69-48f3-81c5-922d1ff087bb,Manager,Customer,tags
113,30783278-8fe3-4fba-95b4-39f8a3ff6683,Database Administrator,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/30783278-8fe3-4fba-95b4-39f8a3ff6683,Data,Administrator,tags
114,668baf4e-b392-4d5d-bb97-a7998ffd4d07,Engineering Manager - Intelligence,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/668baf4e-b392-4d5d-bb97-a7998ffd4d07,Engineering,Machine Learning,tags
115,38414dfa-8f5c-43f0-94ba-8c4740a971bb,Engineering Manager - Intelligence,"New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/38414dfa-8f5c-43f0-94ba-8c4740a971bb,Engineering,Machine Learning,tags
116,d8788060-ef4f-48ea-8b7b-787c31ec4e46,Senior Engineer - Intelligence,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/d8788060-ef4f-48ea-8b7b-787c31ec4e46,Engineering,Machine Learning,tags
117,50471019-fe86-4429-b857-98b17434d839,Senior Engineer - Intelligence,"Vancouver, BC",na,False,True,na,https://jobs.lever.co/nylas/50471019-fe86-4429-b857-98b17434d839,Engineering,Machine Learning,tags
118,6cf4a6cb-4c7d-4687-adc1-f3f4c6c10c99,Senior Engineer - Intelligence,Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/6cf4a6cb-4c7d-4687-adc1-f3f4c6c10c99,Engineering,Machine Learning,tags
119,2b9393c1-9a79-4f74-80be-d3c224836995,Senior Machine Learning Engineer - NLP,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/2b9393c1-9a79-4f74-80be-d3c224836995,Engineering,Machine Learning,tags
120,717988d5-f147-487b-9bc9-0e6576529b66,Software Developer in Test,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/717988d5-f147-487b-9bc9-0e6576529b66,Developer,Software,tags
121,bcd16cc9-f1c3-482a-89e0-be262b45f8d3,Software Developer in Test,"Vancouver, BC",na,False,True,na,https://jobs.lever.co/nylas/bcd16cc9-f1c3-482a-89e0-be262b45f8d3,Developer,Software,tags
122,4410bb47-99d3-4379-a2b8-56744f7f0ac6,Senior Site Reliability Engineer,Amsterdam,na,False,True,na,https://jobs.lever.co/nylas/4410bb47-99d3-4379-a2b8-56744f7f0ac6,Engineering,Site,tags
123,99f41f20-5d78-4382-b5b8-d889cc481150,Senior Site Reliability Engineer,Dublin,na,False,True,na,https://jobs.lever.co/nylas/99f41f20-5d78-4382-b5b8-d889cc481150,Engineering,Site,tags
124,56ce11ec-32c1-411d-9f21-0dd27957e6e3,Site Reliability Engineer,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/56ce11ec-32c1-411d-9f21-0dd27957e6e3,Engineering,Site,tags
125,1df67ed2-f31f-4b4e-b6bf-5f94443e5f52,Data Engineer,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/1df67ed2-f31f-4b4e-b6bf-5f94443e5f52,Engineering,Data,tags
126,878c5e15-edb0-499d-bc6a-ed89e32e0423,"Engineering Manager, Developer Experience","Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/878c5e15-edb0-499d-bc6a-ed89e32e0423,Engineering,Developer,tags
127,e1092cec-6f36-4098-8a0c-ad0140fa287b,Senior Backend Engineer - Connectivity,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/e1092cec-6f36-4098-8a0c-ad0140fa287b,Engineering,Backend,tags
